,string,valid
11574,BNWVZUWVZUWWVYE,0
11575,BMOOQUAFUCCCAFUADE,0
11576,BOCCCCCAFUAFRE,0
11577,BTSSSXXTTVPXVPXVVE,1
11578,BCJILHJJJJJJJJJJJILGE,0
11579,BTXXVPXVPXTTTTTTTTTVPXVVE,1
11580,BTXSXVTPXTPXVVTPXTVE,0
11581,BTTTTTTTVXSXPXSSSSSSSXVE,0
11582,BMQUCCCCCCAFUAFRE,0
11583,BMQUAFUCCCAFRE,0
11584,BPTTTTTTTVPXTVPXTTTTTVVE,1
11585,BQMNUAFUCCCCCADE,0
11586,BPTTTTTVXPTVXPVSE,0
11587,BTSSXXTTVPXTTVPXVPXTVPSE,1
11588,BPTTTVPXTTTVPXTTTVPXVVE,1
11589,BMQUAFUAFUCADE,0
11590,BPVXPVXPVXPVXPTVSE,0
11591,BTSSSSSSXXTTTTVPXTTTTTVVE,1
11592,BPVPXTTTVPXTTTTTVVE,1
11593,BNWWVZUWWWWWWWVZRE,0
11594,BTSXXVPXTTTTTTVPXVPXVPXTTVVE,1
11595,BPTVPXTVPXTVPXVPXVPSE,1
11596,BTSXXTVPXVPXVPXTTVPXVVE,1
11597,BTSXXTTTTTTTTTTTVPXTVPSE,1
11598,BTSSXXVPXVPXTTTTVPXVPSE,1
11599,BTXXTTTTTTVPXTTVPXTTVPXVPSE,1
11600,BTXPTTTTTVXPVXPVXVE,0
11601,BTVPXTTTTTTVPXTVVE,0
11602,BPVPXTTVPXTTTTTTTTVVE,1
11603,BMOQUWWWWVZUWVYE,0
11604,BAFHILHJILHILHILHJIKE,0
11605,BTXXVPXVPXTTTVPXTVPXTTVVE,1
11606,BMOOOQUCCCCAFUCCCCCAFUADE,0
11607,BTSSXXVPXTTTTVVE,1
11608,BPTTTTTTTTTTVPXTTTVVE,1
11609,BOCAFUCCADE,0
11610,BQNUCCAFUAFUAFUCCCCAFRE,0
11611,BTSSXXVPXTTTTTTTTTVPXTTVVE,1
11612,BPTTTVPXVPXTTVVE,1
11613,BTSSSXXTTTVPXVPSE,1
11614,BOCCAFUCCCCAFRE,0
11615,BNCCCCCAFUCCCADE,0
11616,BCILHJJJILHJJJILHIKE,0
11617,BTXXTTTTTVPXVPXTTTTVVE,1
11618,BTVXXPXSSSSXVE,0
11619,BOAFUAFUCCCAFUCAFRE,0
11620,BTTTVPXTVPXVVE,0
11621,BTXXVPXTTTTTVPXTTTTTTTVVE,1
11622,BPXPXSXPXXPXSSSSXPXXPXXVE,0
11623,BPTTTVPXTTTTVPXVPSE,1
11624,BPSSSXXVPXTTTVVE,0
11625,BTSSXXTTVPXTVPXTTTTTTVPSE,1
11626,BMOQUVZUWWVZUVZUVZUVYE,0
11627,BOCCCCCCCAFUAFRE,0
11628,BNWWVZUWWWVZUWWWWVZUWVYE,0
11629,BMOQUVZUVZUVZUWVZUWWWVYE,0
11630,BCJILHJILHJILHJILHIKE,0
11631,BPVPXTTTTTVPXTTTVPXTTTVPXTVVE,1
11632,BTXXTVPXTTTTTVPXVPXTTVVE,1
11633,BTSSXXVPXTTVPXTTTVPXTVVE,1
11634,BTSSXXTVPXVPXVPXTTVVE,1
11635,BMOOQUAFUCAFUCAFUCCCADE,0
11636,BPVPXTTTTTTTTTVPXTTTTTTTTTVPXTVPSE,1
11637,BTSSXXTTTTTTTVPXVPXTVPXTVPXVVE,1
11638,BTSSSXPTTTTTVSE,0
11639,BNWWWWVZUWWVZRE,0
11640,BNWVZUWWWWWWWWVZUVZRE,0
11641,BQMMNUCCCCCAFUCAFUCAFUCADE,0
11642,BPTTTVPXTTVPXTTTVPXTTTVVE,1
11643,BMOQUCCCCCCCAFRE,0
11644,BTXPVXPTVXPTTTTTTVXVE,0
11645,BTTTTVXSSSSXPXSSSSXVE,0
11646,BPVPXVPXTTTVPXTVVE,1
11647,BNCCAFUCCCCCCCCCCADE,0
11648,BPTTTTTVPXTVPXVVE,1
11649,BMOQUVZUWWWVYE,0
11650,BMOOOQUCCCAFUCAFUCCADE,0
11651,BTSSSXXVPXTTTVPXTVPXTVPSE,1
11652,BTSSXXTTTTVPXTVPXVVE,1
11653,BADFHJJILHJJJJJIKE,0
11654,BAFHJJJJJJILGE,0
11655,BCJJJJJJJILHJILHJJILGE,0
11656,BPVPXTVPXVPXTVPXTTTTTVVE,1
11657,BTTVXSXPXXPXSXPXXPXSSXVE,0
11658,BPVPXTVPXVPXTTVPXTVPXTVPSE,1
11659,BQMMNUAFUCADE,0
11660,BTSSSXPTVXPVSE,0
11661,BTSSSSXXVPXTTVPXVPXVPXTVVE,1
11662,BPTTTTTVPXTTTTVPXVVE,1
11663,BPSSSXXTTTVPSE,0
11664,BTTTTTTTVXSSSXPSE,0
11665,BTSSSSXPVXPTVXPVSE,0
11666,BTSXXTVPXVPXTTTTTTTTTVVE,1
11667,BPTVPXTTTVPXTVPXTTTVVE,1
11668,BTTVXSXPXSSSSSSXVE,0
11669,BMOQUCAFUCCAFUCCAFRE,0
11670,BADDDFHJILHJJJILGE,0
11671,BNCCCCCAFUAFUCADE,0
11672,BAFHILHJJJILHILHJJJILHJILHJILHJJJIKE,0
11673,BPTTVPXTTTTTTTTTTTTTVPSE,1
11674,BQMMNUCCCCCAFUCADE,0
11675,BMQUWVZUWVZUVZUVZRE,0
11676,BPTTTTTTTTTTTTVVE,1
11677,BPSXXTTTTVPXTVPSE,0
11678,BNCCAFUCADE,0
11679,BTSXXTTTTVPXVPXTVVE,1
11680,BPSXPXXPXXPXSSSXPXSSXPSE,0
11681,BNCAFUCCCCCCADE,0
11682,BTSSXPVXPTTTTVXPTTVXVE,0
11683,BADDDFHJILHJJJJIKE,0
11684,BTSXXVPXVPXVPXTTTTTTVVE,1
11685,BTTTTVXSXPXSXPXXPSE,0
11686,BPXXVPXVPXTVPXVPXTVVE,0
11687,BTTTVXSXPXSXPXSSXVE,0
11688,BPTVPXVPXTVPXVPXTTTTVVE,1
11689,BTXXTTVPXTVPXVPXTVPXTTTTVVE,1
11690,BPTTTVPXVPXVPXTVPXVVE,1
11691,BPTVPXTVPXTVPXVPXTVVE,1
11692,BQMNUCAFUCCCCCADE,0
11693,BPVPXVPXTTTTTVPXTTTVVE,1
11694,BTTTTVXXPXSSSXPXSSXVE,0
11695,BCILHJJILHJJJJJJIKE,0
11696,BMOOQUWWWWWWWVZUWWVZRE,0
11697,BTSXXVPXTTVPXVPSE,1
11698,BTSXXVPXTVPXVPXVPXVPXVVE,1
11699,BPVPXTTTTVPXTTTTVVE,1
11700,BOCCCAFUCCCCCAFUAFRE,0
11701,BPSSSSSXXVPSE,0
11702,BTXXTTVPXVPXTTTTTTTVPSE,1
11703,BTVXSSSSSXPXSXPXXVE,0
11704,BPTTVPXVPXVPXVPXTTTTVPXTTVVE,1
11705,BTSXXTVPXTTTTVPXTVPXVVE,1
11706,BADDDDDFHJJJJIKE,0
11707,BTSSSSSSSSXXTTVPXTTVVE,1
11708,BOCAFUCAFUCADE,0
11709,BTSSSXXTVPXVPXTTTTVPSE,1
11710,BPTVPXTTTVPXTVPXVPXTVPSE,1
11711,BTSSSXXVPXTTTTTTTTTTVPXTTTTVVE,1
11712,BPVPXVPXVPXTTVPXVPXVPXTTTVPSE,1
11713,BTVXXPXSSXPXSXPXXVE,0
11714,BPTVPXTVPXVPXTTTTTTVVE,1
11715,BTSSSSXPTTTTTTVXPVSE,0
11716,BTTTVXXPXSSXPXSSXPSE,0
11717,BTSXXTTTTTTVPXVPXTTTVVE,1
11718,BTSXXVPXVPXTVPXTTTVPSE,1
11719,BTXXTTTVPXTTTTVPXTTVPSE,1
11720,BPXPXSXPXSSSXPXSXVE,0
11721,BPVPXTTVPXTVPXVPXTVPXVVE,1
11722,BPSSSSXXTTVPXVVE,0
11723,BADFHILHJJJILHIKE,0
11724,BTSXXVPXTTTTTTTTTVPXVPSE,1
11725,BNWWWVZUWVZUWWWWWVYE,0
11726,BQMMMMNUAFUCADE,0
11727,BNWWVZUWWWVZUWWWVYE,0
11728,BTSSSSSXPVXPTVXVE,0
11729,BTXXVPXTTTVPXTTTVPXTVVE,1
11730,BTXPVXPTVXPTTTTTVXVE,0
11731,BPTTTTTTTTVPXVPXTTTVPXVVE,1
11732,BNWWWWWWWVZUVYE,0
11733,BPVPXVPXVPXTTVPXTTTTTTVVE,1
11734,BPTTVPXVPXTTTTVVE,1
11735,BTTTTTTVPXTVPXTTVPSE,0
11736,BPTVPXVPXTTTVPXTVVE,1
11737,BPXXVPXVPXVPXVPXTVPSE,0
11738,BTSXXTVPXTVPXTVPXTVPXTVPSE,1
11739,BPVPXTVPXTTTTTTTTTVPXTVPXTTVVE,1
11740,BADDDFHJJJILGE,0
11741,BPTTTVPXTTTVPXTTTTVPXTVVE,1
11742,BTSXXVPXTVPXTTTVPXTTTTVPSE,1
11743,BPVPXVPXTTTTTVPXVPXVPSE,1
11744,BPTTTTVPXVPXTTVPXTVPSE,1
11745,BPVPXTTVPXTVPXVPXTTTVPXTTTVVE,1
11746,BMOQUAFUAFUCCCCCADE,0
11747,BTSSSSSSXXTVPXTTTVPXVPSE,1
11748,BTSSXXTTTTVPXVPXTVPXTTVVE,1
11749,BTXXTVPXTTTVPXVPXVPSE,1
11750,BNWWWWWWWWWWVZUVZRE,0
11751,BTSSXXTTTTVPXVPXVPXTVPSE,1
11752,BTTTVXSSSSXPXXPXXPSE,0
11753,BPSSSXPXSSSSSSXPXXPXSSXPXXVE,0
11754,BTSSSSSXXTTTTTTTVPXVPXVPXTTVPSE,1
11755,BTSSSXXTTTTVPXVPXTTTVPXVPSE,1
11756,BTSXXTVPXVPXVPSE,1
11757,BTXXTTTTTTTTVPXTTTTTVPXVPXTVVE,1
11758,BTSSSSSXXTTVPXVPSE,1
11759,BTSSXXVPXTVPXVPXTTVPXTVPSE,1
11760,BPTTTVPXTTVPXTTVPXVPXVVE,1
11761,BPSSXXVPXTVPSE,0
11762,BTVPXVPXTTTVPSE,0
11763,BQNUAFUCCCADE,0
11764,BTXXTTTTVPXVPXVPXTVPXVPSE,1
11765,BTSSSSSSSSXPVSE,0
11766,BAFHILHILHJILHJJILGE,0
11767,BPVPXTTVPXVPXTVPXTTVVE,1
11768,BTSSSSSXXVPXVPXTVPXTTVPSE,1
11769,BTXXTVPXTVPXTTTVPXTTTVPXVVE,1
11770,BTSSSXXVPXVPXTTVVE,1
11771,BPVPXTVPXTTTTTTTTTVPXTTVVE,1
11772,BMOOOOOOOOOOOOOQRE,0
11773,BQMMMMNUCAFUCCAFUAFRE,0
11774,BTSXXTVPXTTVPXTVPXVPXTTVPXTTTVVE,1
11775,BTSXXTTVPXTTTVPXVPXVVE,1
11776,BPXXVPXVPXVPXTVPXVVE,0
11777,BPTTVPXTTTTVPXVPXVPXTTTTTTVVE,1
11778,BTXXXXXXSXVVTVE,0
11779,BPVPXTVPXTTTVPXVPSE,1
11780,BTVXSSSSSSSSSSXPXSXPXXPXXVE,0
11781,BQMMNUCCCCCAFRE,0
11782,BOAFUCCCCAFUADE,0
11783,BTSXXTTTTTVPXVPXVPXVPSE,1
11784,BTSSSSSXXTTTTVPXVPSE,1
11785,BNVZUVZUWWVZUWWWVZUVYE,0
11786,BNVZUVZUVZUWWVZUVYE,0
11787,BPVPXTTVPXTTTTVPXTVPXTVVE,1
11788,BCJJJJILHJILHJJJJJJJJJIKE,0
11789,BTXXTTTTTVPXTTTTTTVPXTTVVE,1
11790,BPTTVPXTVPXTVPXTTVVE,1
11791,BTSSSXXVPXVVE,1
11792,BTSXXTTVPXTVPXTTTTVPSE,1
11793,BPSSXXVPXTTTTTVVE,0
11794,BTSSSXXVPXTTVPXVPXTTTVVE,1
11795,BPTTTTVPXTTVPXTTTVPXTVVE,1
11796,BADFHJJJJILHIKE,0
11797,BQNUCCCCAFUCAFUCCAFUCAFRE,0
11798,BPSSSXPXSSXPSE,0
11799,BTSSXXTTTVPXVPXTVPXTTVPXVPXTVVE,1
11800,BQMMMMMMMMNUCAFUCAFRE,0
11801,BTSXPVXPTVXPVXPTTVSE,0
11802,BPTTTVPXTTTVPXTTVPXTTTTVPXTVPSE,1
11803,BPVPXTTTTTVPXTVPXTTVVE,1
11804,BTSSSXXVPXTTVPXVVE,1
11805,BTXXVPXTVPXTTTTVPXTTTTTVVE,1
11806,BTSSSSSSSSSSSSXSE,1
11807,BTSXXVPXTTTTVPXTVPXVPXVPSE,1
11808,BPTPXTPXVVVVTPXVVTPSE,0
11809,BPVPXTTVPXTTTVPXTTTTTTVVE,1
11810,BPSSSSSSXPXSSSXPXXVE,0
11811,BTSXVVVVVVVTPXTPSE,0
11812,BMOOOOOOOQUCAFUADE,0
11813,BADDDDDDDDDDDFHJILHJIKE,0
11814,BPTTVPXTTTTTTTTTTTTTTVPXVPXVVE,1
11815,BMQUVZUWWVZUWWWVYE,0
11816,BTSSSSXXTVPXTTTVPXTTVVE,1
11817,BPSXXTTVPXTVPSE,0
11818,BTSSXXTVPXTTTTTTVVE,1
11819,BQMMMMNUAFUAFRE,0
11820,BPTTVPXTVPXVPXVPXVPXTVVE,1
11821,BTSXXTTTTVPXTTTTTTTVVE,1
11822,BTSSXXTTVPXTTTTTTVPXTVVE,1
11823,BTTTVXSSSXPXXVE,0
11824,BTXXVPXTTVPXVPXTVPXVPXTTTVVE,1
11825,BTSSSSSXXTTVPXTVPXVPSE,1
11826,BTSXXVPXTVPXTTTVPXVPXVVE,1
11827,BPTTTTTVPXTVPXVPXVPXTVPXVPSE,1
11828,BNWWWWWWVZUWWWWVZUWVYE,0
11829,BTTVXSSSSSXPXXPXSSXVE,0
11830,BTSSSXXTTTTTVPXTVPSE,1
11831,BCILHJJILHJJJJIKE,0
11832,BPVXPTTTTTTTTVSE,0
11833,BTXSXVVVTPSE,0
11834,BTSSXXTTTTTTTTVPXVPXTVPXTTVPXTTVVE,1
11835,BMOOOOQUVZUWWWVZRE,0
11836,BTSSXXTTTTTTTTTVPXVPXTTVVE,1
11837,BPTTTTTVPXTTTVPXTVPSE,1
11838,BMOOQUWVZUWWVZRE,0
11839,BPTPXVTPXVTPXVVTPSE,0
11840,BNCAFUAFUCAFUCAFUCCCCCAFRE,0
11841,BTXXVPXTTTTTTTTTTTVVE,1
11842,BTSXXVPXTTTTVPXTTVPXVPXVPSE,1
11843,BTXSXVTPXTPXVVVTVE,0
11844,BMQUCCCCCAFUCAFUCCCCAFUCADE,0
11845,BOAFUCCAFUAFUAFUCAFUAFUCCADE,0
11846,BPTTVXPVXPVXPTVXPVXVE,0
11847,BTTTTTTTTTVPXTVPSE,0
11848,BPTTTTTTTTTVPXTTTVPXVPSE,1
11849,BTVPXTTTTTVPXVPXVVE,0
11850,BTSSSSSSXXVPXTTTVPXTTTVVE,1
11851,BTXXVPXVPXVPXTTTTTTVPSE,1
11852,BPSSSSSXPXSXPXSXVE,0
11853,BPVPXVPXVPSE,1
11854,BPSXPXSXPXXPXSSSXPSE,0
11855,BPXPXSSSSSSXPSE,0
11856,BPTTTTTVPXTTTVPXVPXVPSE,1
11857,BPTVPXVPXTVPXTTVPXVVE,1
11858,BTVXXPXXPXXPXSXPXSXVE,0
11859,BMQUVZUVZUWWWVYE,0
11860,BTXXTTVPXTVPXTVPXTVPXTTVPSE,1
11861,BTSSXPVXPTTTTVXPVXVE,0
11862,BTXXTTTVPXTTTVPXTTTTTVPSE,1
11863,BPTVPXTVPXTTTTTTVPXTTTTTTVVE,1
11864,BOAFUCCAFUAFUAFRE,0
11865,BPSXPXSSSSSXVE,0
11866,BTXXTVPXTTVPXTVPXTTVPXTTTTVPXVVE,1
11867,BPVPXVPXTTTVPXVPXTTTVVE,1
11868,BTSSXPTTTTTTTTTTTVSE,0
11869,BTSSXXTTVPXTVPXVPXVVE,1
11870,BTSSXXVPXTVPXVPXTVPXVVE,1
11871,BPTTTTTVPXTTVPXTVPXTVPSE,1
11872,BQNUCAFUAFUCCCAFUADE,0
11873,BTTVPXVPXTVPXTVPXVPSE,0
11874,BTTTTTVXXPXXPXSXVE,0
11875,BTSSSSSSSSXXTVPXVPXVVE,1
11876,BPTVXPTVXPTTVXPTTTTVXVE,0
11877,BTSXXTVPXTTTVPXTVPSE,1
11878,BPVPXTTVPXVPXTTVPXVPXVVE,1
11879,BTSXXVPXTVPXTTVPXTVPSE,1
11880,BCJJJILHILHILHILGE,0
11881,BMOOOQUWWVZUWVZRE,0
11882,BPTTTTTTTVPXTVPXVPXTTTVVE,1
11883,BCILHJJJJJILHJILGE,0
11884,BTSSSSXXTTTTVPXTTTVPSE,1
11885,BTXXVPXTTTTVPXTTVPXTVVE,1
11886,BMQUAFUCAFRE,0
11887,BPVPXVPXVPXVPXVPXVVE,1
11888,BTXXXXXXXSXTVE,0
11889,BCJJILHILHJJJJILHIKE,0
11890,BPTVPXTVPXTVPXTTTVPXVPSE,1
11891,BTXXVPXTTVPXVPXTVVE,1
11892,BQMMNUCCCAFUCADE,0
11893,BTSSSSXXTTTVPXTVPXTTTVPXVPSE,1
11894,BMQUCCCCAFUCCCCADE,0
11895,BTSSSSSSXXVPXTTTTTTVVE,1
11896,BTSSSSSXXVPXTTVPXTTVPSE,1
11897,BTVPXTTTTTTVPSE,0
11898,BTSXPTTTVXPVXPVSE,0
11899,BTSSSSXXVPXVPXTTVPXTVPSE,1
11900,BPTTTTVXPVXPVSE,0
11901,BNCAFUCCCAFUCCAFUCADE,0
11902,BTSSSSXXTTVPXTTTTVPXTTVPXTVPXVVE,1
11903,BPTVPXTTTTVPXTVPXTTTTVPXTTVVE,1
11904,BNWVZUWWWWWWVYE,0
11905,BTSSXXTVPXVPXTTTTTVPXVPSE,1
11906,BTXXTTVPXTTTTTVPXVPXTTTVVE,1
11907,BPTTTTVPXTTTTTTTTVPSE,1
11908,BMOOOQUVZUWWWWWVZUWWVZRE,0
11909,BPTTTTTTTVPXTTTTTTVPSE,1
11910,BTXXTTVPXTTTTVPXTTTTVVE,1
11911,BMOOOOOOOOOQUWVZUVZRE,0
11912,BPXXTVPXTTTVPXTVVE,0
11913,BQNUCAFUAFUCAFUAFUCADE,0
11914,BTSSXXVPXTTTTTVPXTTTVPSE,1
11915,BQNUAFUCAFUAFRE,0
11916,BPVPXVPXTTTTTTVVE,1
11917,BMQUAFUAFUCAFUCAFUAFRE,0
11918,BMQUCCCCCADE,0
11919,BPTTTTTTTTTTTVPXTTTTVVE,1
11920,BPXXTTVPXTTVPXTVPXTVVE,0
11921,BTTTVXSSSXPXXPXXPXXVE,0
11922,BOCCCAFUAFUADE,0
11923,BTSXXVPXTTTTTTTTVPXTTVPSE,1
11924,BPSSXPXSXPXXPXXPXSSSXPSE,0
11925,BTTTVPXVPXVPXVPXTVPSE,0
11926,BTSXXTVPXTVPXTTTTTTTTVVE,1
11927,BTSSSSSXXTVPXVPXTVPXTVVE,1
11928,BPTVPXTTTVPXVPXVVE,1
11929,BPTVPXTTTTVPXTTVVE,1
11930,BTSXXTTVPXTTVPXVPXTTTTVPSE,1
11931,BMQUAFUAFUCAFUCCCADE,0
11932,BTXXTVPXTVPXTTTVPXTVPXTVVE,1
11933,BPVPXVPXTTTTTTTVPXTTTTTTVPXVPSE,1
11934,BTSSSSSSXXTVPXTVPXVPXTVVE,1
11935,BPSXXTVPXTVVE,0
11936,BPVPXVPXTVPXTTTTTVPXVPXVPXTTTTVVE,1
11937,BPSXXTVPXTTTVPXTTTTVVE,0
11938,BPTTVPXVPXTTVPXTTVPXTVPSE,1
11939,BPTTVPXVPXVPXTTTTVVE,1
11940,BTXXTTTVPXTVPXTTVPXVVE,1
11941,BMQUVZUWWVZUWWVYE,0
11942,BTXXTTTTTTTTTTVPXTVVE,1
11943,BPTTVPXTTTTTVPSE,1
11944,BPXXTTVPXTTTVPSE,0
11945,BMOOQUWVZUVZUVYE,0
11946,BTXXTTTVPXTTVPXVPXVPXTVPXTVPSE,1
11947,BTSXXTVPXTTTTTVPXVVE,1
11948,BNCCCCCCCAFUCAFUADE,0
11949,BTVPXVPXTVPXTTTTTTVVE,0
11950,BTSSSXXTVPXTTTVPXTVPXTVVE,1
11951,BTTVXSSXPXSXPXXPSE,0
11952,BTTVPXTTTVPXTVPSE,0
11953,BTSSSSSSSXXVPXVPXVVE,1
11954,BTSSSXXVPXVPXTTTTTTTVVE,1
11955,BTXXTTVPXVPXTTTTTTTVPXVPXVVE,1
11956,BTXXTTTVPXTVPXTVPXVPXTTTVVE,1
11957,BPVPXTVPXVPXVPXVPXVVE,1
11958,BTSSSSSSSSXXTVPXTTVPXTTTTTTVPSE,1
11959,BPVPXVPXTTTVPXTTTTTVPXTVPSE,1
11960,BTXXTTTVPXTTVPXTVPXTTTVVE,1
11961,BPSXXVPXTTTTVPXTVVE,0
11962,BTVPXVPXVPXTTTTTVVE,0
11963,BTTTVXSSXPXXPXSSSXPXSSSSXPSE,0
11964,BOAFUCCCCCCAFRE,0
11965,BTSXXTTVPXTTTTTVPXTVPSE,1
11966,BMOQUWVZUVZUWWVZRE,0
11967,BPXPXXPXSSXPXSXPXXVE,0
11968,BTXXTTTTVPXTTVPXTTTTTVPXTTTTVPXVVE,1
11969,BADDDDFHILHJILHJJJILHJILGE,0
11970,BADDFHJJJJJJJJILHJJJILGE,0
11971,BPVXPTVXPVXPVXPVXVE,0
11972,BTSSXXVPXVPXVPXTTTTTVPXTTVPXTTVPSE,1
11973,BPTTTVPXVPXTTVPXVPSE,1
11974,BPVPXTTVPXTTVPXTTVVE,1
11975,BPTTTTVPXTTTTTTTTVPXTVVE,1
11976,BTSSSSSSSXXTVPXTTVPSE,1
11977,BTXXTTTVPXTVPXVPXTVPSE,1
11978,BPVPXTTTTTVPXTTTTTVPSE,1
11979,BPSSXXVPXTVPXTTTVPSE,0
11980,BPSXPXSSSSSXPXXPXSSXPXSXVE,0
11981,BTSSXXTTVPXTTTVPXTTTVVE,1
11982,BCILHILHJILHILHJIKE,0
11983,BNCAFUCCCAFUCCCCADE,0
11984,BTXXVPXVPXTTTTTTTTVPXTVPSE,1
11985,BTXXTTVPXTTTTTVPXTVPXTVPXTTTTTTVPSE,1
11986,BTSSSSXXTTTTTVPXTTVPSE,1
11987,BAFHJILHJJJJILHJIKE,0
11988,BMOOOQUCCCCAFUCADE,0
11989,BTSSSXPVXPTTVSE,0
11990,BPVPXVPXTTVPXVPXTTTTVVE,1
11991,BTXXVPXVPXVPXVPXTVPXTVVE,1
11992,BPTTTTTTTTTVPXTTVVE,1
11993,BMOQUWWVZUVZUWWWVZUVZRE,0
11994,BTTTTVXSSSXPXXPXSSSSSXPSE,0
11995,BTTTVPXTVPXVPXVPSE,0
11996,BMOOOQUAFUCAFUCCCCCCAFUADE,0
11997,BPVPXTTTVPXVPXVPXTTVPXTVPSE,1
11998,BTSSXXVPXTTVPXTTVPSE,1
11999,BPTTTVPXTTVPXTTVPXTTTVPXTTVPXTTVPXVVE,1
12000,BPSXPXSSXPXSSSSXVE,0
12001,BTSXXTVPXTTVPXTTVPXVPXVVE,1
12002,BTSXXTTTTTVPXTTVPXVPXVVE,1
12003,BPVPXTTTTVPXVPXTTTTTVPSE,1
12004,BNAFUCAFUCAFUAFUCCCAFRE,0
12005,BPTTTTTTVPXTTTTVPXTVPSE,1
12006,BQMMMMMMMMMNUCAFRE,0
12007,BADDFHJILHILHJJILHJJJIKE,0
12008,BOCCCCCCAFRE,0
12009,BTSXXTVPXTVPXTTTTVPXVPXVVE,1
12010,BPTVPXVPXVPXVPXTTTTTTVPSE,1
12011,BTSSXXTTVPXTTTTTTTTVVE,1
12012,BPVPXTTVPXTTTVPXTTTVVE,1
12013,BQMNUAFUCAFUCCADE,0
12014,BMOOQUWWWVZUVZUVZRE,0
12015,BCILHJJJJJILHILHJJJILGE,0
12016,BCJJJILHILGE,0
12017,BTTVPXTVPXTTTTVVE,0
12018,BTSXPTTTTVXPTTTTTVSE,0
12019,BMOOOOQUCCCCAFUCCAFUCAFRE,0
12020,BPVPXVPXTVPXVPXTVPXTTVPSE,1
12021,BPVPXTVPXVPXVPXTTTTTVPXVVE,1
12022,BTTVXSXPXSSSSXVE,0
12023,BPTTTTTTVPXVPXTTTVPXTVVE,1
12024,BTTTTTTVXXPXXVE,0
12025,BNVZUWWWVZUVZUWVYE,0
12026,BQNUCAFUCADE,0
12027,BTTTTVXSXPXXVE,0
12028,BTSSSSSSSSSSXPTTVSE,0
12029,BCJJILHJJJJJJIKE,0
12030,BCJILHJILHILHILHILHJILHILGE,0
12031,BPTVPXTTVPXTTTTVPSE,1
12032,BTSXXTVPXVPXVPXVPXTVVE,1
12033,BMOOQUVZUVZUWWVZRE,0
12034,BNWWVZUWWVZUWWVZUWWWVZRE,0
12035,BTSSSSXXVPXVPXVPXTVPXVPSE,1
12036,BADDFHJJJJILHILHIKE,0
12037,BTXXTVPXVPXVPXTVPXTTTVPSE,1
12038,BTSSSXXVPXTTVPXVPXTTVPXVVE,1
12039,BNCCAFUAFUCAFRE,0
12040,BTSSSSSXXTTTVPXVPSE,1
12041,BPVPXTVPXTTVPXTTTVPXTVPSE,1
12042,BPTVPXTTVPXTTTVPXTVVE,1
12043,BMQUWWVZUWVZUVZUVYE,0
12044,BTSXTPXTPXVVTPXTVE,0
12045,BTTTTTTTTTTVXSSXPSE,0
12046,BPVPXTVPXTTVPXTVPXTTVPSE,1
12047,BMQUWWWWWWWWWWWWVZRE,0
12048,BTSSSSSSSSSXXTVPXTVVE,1
12049,BNVZUVZUVZUWWWWWWWWWWVZUWVYE,0
12050,BTSXXVPXTVPXVPXTVPXTTVPXVVE,1
12051,BOCCAFUAFUCCAFUAFRE,0
12052,BTXXTTTTTTVPXTVPXTTTVVE,1
12053,BTVXSSSXPXSSSSSSXPSE,0
12054,BPTTTTTTVPXTVPXTTTTVPXVVE,1
12055,BPTVPXTTTTVPXTTTVPXTVVE,1
12056,BTSXXVPXTTVPXTTVPXVPXVVE,1
12057,BPTTTTTVPXVPXTTVPXVPXTTTTTVVE,1
12058,BNWWVZUWWVZUWWWVYE,0
12059,BTSSSXXTTVPXTTVPXVVE,1
12060,BTTTVXSSSXPXXPXSSSXPXXVE,0
12061,BTXXTVPXTTVPXVPXTVPSE,1
12062,BMQUAFUCCCCAFUADE,0
12063,BTSSSSSSSXXTTVPXTTTVVE,1
12064,BTSSSSXXTTVPXVPXTVVE,1
12065,BTSSXXTVPXVPXTTTTVPXVPXTTTTVPSE,1
12066,BTTTVXXPXSSXPXSXPXXVE,0
12067,BTXXTTTTVPXTTTTVPXTTVPXTVVE,1
12068,BCJJJJJILHJILHJJILGE,0
12069,BTSSXXVPXTTTVPXTTVPXVPSE,1
12070,BPVPXTTTTTVPXTTVPXTTTTVPXVPXVPXVPSE,1
12071,BPVPXVPXTVPXTTTTVPXTVVE,1
12072,BTXXSXVVVTVE,0
12073,BMOOOQUWWWWWVZRE,0
12074,BTSSSSSSSXXTTVPXTVPSE,1
12075,BTSSSXXVPXTVPXTVPXTTTTVVE,1
12076,BTTTTTVXSXPXSSSXPSE,0
12077,BOAFUCAFUCCADE,0
12078,BNWVZUVZUWVZUVZRE,0
12079,BPTTTVXPTVXPTVXPTVXPTVXVE,0
12080,BMQUWWWWWWWVZUWVYE,0
12081,BPTTVPXTTTTTTTVPXTVPXVPSE,1
12082,BTVPXVPXVPXTTTVPSE,0
12083,BQMMMMMNUCCCCAFRE,0
12084,BTSXXTVPXVPXTTTVPXTVPXTTVVE,1
12085,BTSSXXVPXVPXTVPXTTVPXTTTTVPXVVE,1
12086,BTXXTVPXTTTVPXVPSE,1
12087,BADDDFHJJJJILHJJILHIKE,0
12088,BOAFUCCCCCAFUCADE,0
12089,BPTTVXPTTTVXPTVSE,0
12090,BTSSXXTTTTTVPXVPXVPXVVE,1
12091,BTSSSSXXVPXTVPXTTVPXTTVVE,1
