string,valid
BTSXPVXPTVXPTVSE,0
BTXPTVXPTVXPTVXPTTVSE,0
BTSXPTVXPTTTTTTTTTVXVE,0
BTSXPTTTTTTVXVE,0
BTSSSXPVXPVXPVXPVSE,0
BTSSSSSSSSXPTVXVE,0
BTSXPVXPTVXPTTTTVXPVSE,0
BPVXPVXPTVXPVXPTTTTTVSE,0
BTSSSSSSXPVXVE,0
BTSXPTTTVXPVXPTVSE,0
BTXPTVXPTTTTVXPVSE,0
BTXPTTTTTVXPVXVE,0
BPTTTTTTVXPTTTTTTTTVXPTVXVE,0
BTXPTTVXPVXPTTVSE,0
BTXPTVXPTTTTVXVE,0
BTXPTVXPVXPVXPVXVE,0
BTXPVXPVXPVXPVSE,0
BPTTTTTTTTTVXPTVSE,0
BTSSSXPTTTTTTVXPTVSE,0
BTSSSXPTTTVXPVXPVXPTVXPTTTVXVE,0
BTSSSXPVXPVXPTVXPTVSE,0
BTSXPTTTTTVXPVSE,0
BTSXPTTTVXPTTVSE,0
BPVXPTTTTTTVXPVXPTTTTVSE,0
BTSSSSSSXPTVXVE,0
BPTTVXPVXPTTTTVXVE,0
BPVXPTVXPTTTVXPVSE,0
BTSSXPVXPTVXPVSE,0
BPVXPTTTVXPTVXPTVSE,0
BPTVXPTTVXPTTVXVE,0
BTSXPTVXPVXPTTVXPTVSE,0
BTSXPVXPVXPTVXVE,0
BPVXPTVXPTVXPTTTTVSE,0
BTSSSSSXPVXPTTVXPTTTVXPTVSE,0
BPTVXPTTVXPTVXPVXVE,0
BTSXPVXPTTTTVXPVXVE,0
BPTTVXPTTVXPTTTVSE,0
BTSSSXPTTVXPTTVSE,0
BPTTTVXPTTTVXPTTTVXVE,0
BPTTTVXPTTTTVXPTVSE,0
BTXPTVXPTTVXPVSE,0
BTSSSSSSXPTVXPTTVSE,0
BTSSXPTVXPTTTVSE,0
BTSSXPTVXPTTVSE,0
BTSSSXPTTTTTVXPTTVXVE,0
BPVXPTTVXPTTTTTVSE,0
BTXPTVXPTVXPVXVE,0
BTSSSSXPTTTTTVXVE,0
BPVXPVXPTTVXPVXPTVXPVXVE,0
BPTVXPTTTVXPVXPTVSE,0
BTSXPTTTVXPTVXPTVXPVSE,0
BPVXPTTVXPTTVXVE,0
BTXPVXPVXPTVXPTTVXPTVXPTVXPVXPTVXPVXPVXPVSE,0
BPTTTTVXPTTTTTTVSE,0
BPTVXPTTTTTTTTVXPVXVE,0
BTSXPTTTVXPTTTTTVSE,0
BTSSSSSSSXPTTTTVXPVSE,0
BTXPTTVXPTTTTTVXVE,0
BPTVXPVXPTTTVXVE,0
BTSSSSSXPTTVSE,0
BPTTTTTVXPVXPTVSE,0
BTSSXPTVXPVXPVXPVXPTTTTTTVSE,0
BPTTVXPTTTTTTTTVSE,0
BPTTTTTTVXPTTTTTVXVE,0
BPTVXPVXPVXPTVXPTTTTTVSE,0
BTSSSSXPVXPTTVSE,0
BPTTVXPTVXPTTTTVSE,0
BTXPTVXPVXPVXVE,0
BTSSSSXPVXPVXPVXVE,0
BTSSSSXPVXPTTVXPTTTTTTVXVE,0
BTSSSSXPVXPTTTVXVE,0
BTSSSXPVXPTVXPVXPTTVXPTVXVE,0
BPTTTVXPVXPTTTTTVSE,0
BPTVXPVXPTVXPTTTVSE,0
BTSSXPVXPTTTTTVXPVSE,0
BPTTTVXPVXPTVXPVSE,0
BTSSXPTVXPTVXPTVXPTTVSE,0
BTSXPTTTTTTTVXPTTTVSE,0
BTXPTVXPTVXPVXPVXPTTVSE,0
BPTVXPTTTVXPTTTTVXVE,0
BPTTVXPTTVXPTVXVE,0
BPVXPVXPTVXPTTVXPTVSE,0
BTSXPTTVXPTVXPVSE,0
BTXPVXPTTTTTVXPVSE,0
BPTTVXPTTTTTVXVE,0
BTSXPTVXPTVXPTTVSE,0
BTSSSSSSXPVXPTTTVSE,0
BTSSSSSSSSXPTTVSE,0
BPTTTTTTVXPVSE,0
BTSSXPTTTTTTTTVXVE,0
BTSXPVXPTTVXPTTTTVSE,0
BTSSSSSSSSXPVSE,0
BTXPTVXPVXPTTTTVXPVSE,0
BTSXPTTTTTTVXPTVXPVSE,0
BPTVXPTTTTTTTVSE,0
BPVXPTTVXPTTTTTTTTVXVE,0
BPTTTTTTVXPTTVXVE,0
BPTTVXPVXPVXPTVXVE,0
BTXPTVXPTVXPVSE,0
BPTTTTTTTTTTTTVSE,0
BTXPTTTVXPTTTTTTVSE,0
BTXPTVXPTTTVXPVXVE,0
BPVXPTTTTTTVXVE,0
BTSSSSXPTVXPTTTTTVXPTTTTTTTTVSE,0
BPVXPTTTTVXPTTVSE,0
BPTVXPVXPTTTTTTTTVXPVSE,0
BPTTTTTTTVXPTTTTVSE,0
BTXPVXPVXPTVXVE,0
BTSSSSSSXPVXPVXPTVXVE,0
BPTVXPVXPVXPVXPTVXVE,0
BPVXPTTTTVXPTTTTTVXVE,0
BPTTTTVXPVXPTTTVXVE,0
BPTTTTTTVXPTTTVXVE,0
BPTTTTTTTVXPTVSE,0
BTSXPVXPTTTTTVXPTTTTTTTTTTTVSE,0
BPTVXPTTVXPTVSE,0
BTSSXPTTTTTVXPVSE,0
BTSSSXPTTTTTVXVE,0
BTXPTVXPTTTTVXPTTTVXPVXPVSE,0
BTXPTTVXPVXPTTTVSE,0
BTSXPTTVXPTTTTVXVE,0
BTXPTTVXPTVXPVXVE,0
BPTTTTTTVXPTVXVE,0
BTSSXPTTTVXPTVXVE,0
BTSXPTVXPTTTTVXVE,0
BTSXPTVXPTVXPTVSE,0
BTXPTTTTTTVXPVSE,0
BPVXPTTTTVXPVXPVSE,0
BTXPVXPTTTVXPTTTVSE,0
BPTVXPTTTTTTTTTTTVXVE,0
BTSSXPTVXPTVXPVXVE,0
BTSSSSSXPVXPTTTVXPTVXVE,0
BTXPTTVXPTVXPTTVSE,0
BTXPVXPTVXPTVXVE,0
BPTTVXPTTTVXPTVSE,0
BTXPVXPTVXPTTVSE,0
BPVXPVXPTTVXPTVXPTTTVXVE,0
BTSSSXPVXPVXPTVXPVSE,0
BPTTVXPVXPVXPVSE,0
BTSSSXPTTVXPVSE,0
BPVXPTVXPVXPVXPVXPTTVXVE,0
BTSSSXPTVXPVXPVXVE,0
BPTTTTTVXPVXPVXVE,0
BPVXPVXPTTTTTVSE,0
BTXPVXPTTTVXPTTTTTTVXPVXPTTVXPVSE,0
BTSSXPVXPTTTVXVE,0
BPTTTTTTTTTVXPVXVE,0
BTSXPTVXPVXPVSE,0
BTXPTTVXPTTVXPTTVSE,0
BTXPTTTVXPTTTVXPVSE,0
BTSSXPTTTTVXPTTVXPVXVE,0
BPVXPTTTTVXPTVXPVSE,0
BPTTTTVXPTTTVXPTTTVXVE,0
BTXPTTVXPTTVXPTVXPTTVXVE,0
BPTTVXPTTVXPVXPVXPTVXVE,0
BTSSXPTTTTVXPTTVSE,0
BTXPVXPTTVXPVXPVXVE,0
BTSSXPVXPTVXPTTVXVE,0
BPTTTVXPVXPTTTTVSE,0
BPTVXPTTTTVXPTVXVE,0
BPTVXPTVXPTVXVE,0
BPVXPTTTTVXPTVSE,0
BPTTTTTTTTTTVXPVSE,0
BTXPTTTTVXPVXPVSE,0
BTSXPVXPTTTTTVSE,0
BTSXPTTVXPVXPVXPVSE,0
BTXPTTTTTTTTVXPVXVE,0
BTXPTTVXPTVXPVXPVSE,0
BTSXPVXPTTTTVXVE,0
BTSSXPTTTTTTVXPTVSE,0
BTSSSSXPTVXPTTTVXPVXVE,0
BTSSSSSSXPTTTTVXPTVXPTTTVXVE,0
BPTTTVXPVXPTTVSE,0
BPTVXPTVXPTTVXPVSE,0
BTSSXPVXPTTVXPTVXVE,0
BPTVXPVXPVXPTTVSE,0
BTSSXPVXPTTTVSE,0
BTXPTTTVXPTTTTVXPTVSE,0
BTSXPTTTVXPVXPVXVE,0
BPTTTTTVXPTTVXVE,0
BPTTTTVXPTTVXPVSE,0
BTSSSXPTTTVXPVSE,0
BPTVXPTVXPVXPTTTVSE,0
BPTTVXPTTTVXPTTVXVE,0
BTSXPTTVXPTTVXPTTVSE,0
BTXPVXPVXPTVXPTVSE,0
BPTVXPTVXPTTTTVSE,0
BTXPVXPTTTTTTVXVE,0
BTSSSXPTTTTTVSE,0
BPTVXPTTVXPTTVXPTTVSE,0
BTSSSXPTVXPTVSE,0
BPTVXPVXPTTVSE,0
BPTTTVXPVXPTVXPTTTVXVE,0
BTSSSXPVXPVXPTTVXVE,0
BPTTVXPTVXPTTVXPVXPTTTTVSE,0
BTSSSSSSSSSSSSSXPVSE,0
BTXPTTTTVXPTVXPTTTTVSE,0
BTSXPTTVXPTTTVXPTVSE,0
BTXPTVXPTVXPVXPTTVXVE,0
BTSSSSXPTTTTTVSE,0
BPTTVXPTTTTTTTTTVSE,0
BPVXPTVXPVXPTTVXPTVSE,0
BTSXPTVXPTTTTVSE,0
BTSSSXPTVXPTTVXPVXPVXPVXVE,0
BTXPTTTTTTTTVXPTVXVE,0
BTXPVXPVXPTTTVXVE,0
BTSSSSXPVXPTTTTVSE,0
BPVXPTTTTVXPTVXVE,0
BTSSXPTTTVXPVSE,0
BTSSSSSXPVXPTVXPTVSE,0
BTSSSSSXPTTTVXVE,0
BPVXPVXPTVXPTVSE,0
BTSSXPTVXPTTVXPTTTVSE,0
BTXPTTTVXPVXPVXPVSE,0
BTSSSSSSXPTTVXPTTTTTVXVE,0
BTSXPTTTTVXPTTTTVSE,0
BPTTTTTTVXPVXPVXVE,0
BTSXPTTVXPTTVXVE,0
BTSSXPTTTVXPTVSE,0
BTXPTTTTTTTVXPTVSE,0
BPTTTTTTTTTTTTTTTVSE,0
BTSSSXPTVXPVXPTVSE,0
BTSSSSSSSSSSXPVSE,0
BPTTTTTTVXPTTTTVXVE,0
BTSSXPVXPTTVXPTVXPTTTTTTTTTVSE,0
BTXPVXPTTTTTVXPTTTVXVE,0
BPTTVXPTTTVXPTTTVSE,0
BTSSXPTVXPVXPTVSE,0
BPVXPTTVXPTTTTTTTTVSE,0
BPVXPTVXPTTTTTTTVXPVXPTVSE,0
BTXPVXPVXPVXPTTTTTTTTTTTVXVE,0
BPVXPVXPTTTTTTVXVE,0
BTSXPTTTVXPTVXPTVSE,0
BTSSSXPTTTTTVXPVSE,0
BTXPTTVXPTTVXPVXVE,0
BPTVXPVXPTTTTTVSE,0
BTSSSSXPTTTTVSE,0
BTSXPTTTTTTTVXPTVXPTTVXPTVSE,0
BPTTTTTTTTTTTVSE,0
BTSSSSSSXPTTVXPTVSE,0
BPTTVXPTTVXPTTVXPTTVSE,0
BTXPTTVXPTTTTVSE,0
BPVXPTTTTTTTTTTVXVE,0
BTXPTTTTVXPTTVXPVSE,0
BPTTTVXPTTTTVXVE,0
BPTTTTTTTVXPTTVXPVSE,0
BTSSSSXPTTTTVXPTTTVXPTTVXVE,0
BTSSSSSSXPTTTVSE,0
BPTVXPTVXPTTTVXVE,0
BTSSSXPTTVXPTVXVE,0
BTSSSSSSSSSSSXPTTTTVXVE,0
BTSSXPVXPTTVXPVXPVSE,0
BTSSSXPTTTTTVXPTVSE,0
BTSSXPTTTTTVXPTVXPVXVE,0
BPTVXPVXPTVXPTTTTVXVE,0
BTSSSSXPTTVXPTTVXPVSE,0
BTSSSXPTTTVXPVXPTTVXPVSE,0
BTSXPTTVXPTVXPVXPTTVXVE,0
BPTTTTTTTTTVXVE,0
BTXPTTTTVXPTTTTVSE,0
BPTTTTVXPTTTTVXVE,0
BPTTTTTTVXPVXPTVXPTVSE,0
BTSSSSXPTTTVXPVXVE,0
BTXPTVXPVXPTTTVXPVXVE,0
BTSSXPTTTTTTTTVSE,0
BPTTVXPTTTTTTTTTVXPVXPTVSE,0
BTSSXPTVXPTTTTTVSE,0
BTXPTTTTTTTTTTTTTVSE,0
BTXPTTTTVXPVXPTVSE,0
BTSXPTTTTVXPTTTTVXVE,0
BTXPTTTTTVXPTVSE,0
BPVXPTTTTTTTVXPVSE,0
BTSSXPTTTVXPTTTTVXVE,0
BTXPVXPVXPVXPTTTTTTVXPTVSE,0
BPTVXPTTVXPTTTVXVE,0
BTXPTVXPTTTVXPVXPVXPTTTTTVSE,0
BTSXPTVXPTVXPTTVXPVXVE,0
BTSSXPVXPTTTVXPTVXVE,0
BPTTTVXPVXPTVXPVXPTVXPVXVE,0
BTXPTTVXPVXPVSE,0
BTSSSSXPVXPTTTTVXPTVXVE,0
BTSSSSSSSSSSXPTVXVE,0
BPTTTTTVXPTTVXPTTVXVE,0
BTXPTVXPVXPVXPTTTTTTVSE,0
BTSSSXPTVXPTTTTVSE,0
BTSXPVXPVXPTTTVSE,0
BPTVXPVXPTTVXPVXPVXVE,0
BTXPTTVXPVXPTVSE,0
BTSSXPTTTVXPTTVXVE,0
BTXPVXPVXPTTTVXPVSE,0
BTSXPTTTTTTTTVXVE,0
BTSSSSSSSSSXPTVXVE,0
BTSSXPTTVXPVXPVSE,0
BTSXPTTTTVXPVXPVXPTTTTVXVE,0
BTSXPVXPTTTVXPTTTVXVE,0
BTSSSXPVXPTTTTVSE,0
BTSSXPTTTTTVXPTTTVXPVSE,0
BTSSSSSSSSSSXPTTVSE,0
BTXPVXPVXPVXPTVSE,0
BPVXPTTTTTVXPTVXPVSE,0
BPVXPTTVXPTTTTVSE,0
BTSSSXPTVXPTVXPVSE,0
BTSSSSSSSSSSSSSXPTVSE,0
BPVXPTTTTVXPTTVXVE,0
BTSSSSSXPTVXPVXPTTTVSE,0
BTSSXPTTVXPTTVSE,0
BTXPTTTVXPTTTTTVXVE,0
BPTVXPTTVXPVXVE,0
BTSSSSXPTTTVXPTTVXVE,0
BTSSSSXPTVXPTVXPVXVE,0
BTSSSXPTTTTTTTTTVXVE,0
BTSSSXPVXPTTTVXVE,0
BPVXPTTTVXPVXPTTVXVE,0
BPTTVXPVXPVXPTVXPVXVE,0
BTSSXPTTTTTVXPTTVXPTVSE,0
BPTTVXPVXPTVXPTTTTVSE,0
BPTVXPTVXPTTVXVE,0
BTSSSXPTTVXPVXVE,0
BTSSSSSXPVXPVXPTVSE,0
BPVXPTVXPTTTTVXVE,0
BPTVXPTTVXPTVXPTVSE,0
BTSSSSSSSXPTTTVXVE,0
BPTTVXPTTTTVXPTTVSE,0
BTSSXPVXPTTTTVXPVSE,0
BPTTTTTTTVXPTVXVE,0
BPVXPTVXPTTTTVSE,0
BPTTTTVXPVXPTTTVSE,0
BPTTVXPTVXPTVXPTTTTTTVXVE,0
BPTTVXPTTTTTTTVSE,0
BTSXPTTTTTTVXPTTTTVSE,0
BTSSXPTTTTTTVXPTTVSE,0
BTSSSSSSSXPTTVXPVXPVSE,0
BTXPTTTTTTTTTVXPVSE,0
BPTTVXPVXPVXPTVXPVSE,0
BTSSXPTTTVXPTTVXPTTVXPVSE,0
BPTTVXPTVXPTTTVSE,0
BPTVXPTTTVXPVXPTVXVE,0
BPVXPTTVXPTVXPTVXVE,0
BPVXPVXPVXPTVXPVXPTTVXPVXPTVSE,0
BTXPVXPTTTTVXPTVXVE,0
BPVXPTVXPVXPVSE,0
BTSSXPVXPTTVXVE,0
BTXPTTTTTTTVXVE,0
BTXPTTVXPVXPVXPVSE,0
BPTVXPTTTVXPTVXPVXPTVSE,0
BTSSSXPVXPTTTTVXVE,0
BPTTTTVXPTVXPVXVE,0
BTSSXPVXPTTVSE,0
BTSSSSXPVXPVXPTVXVE,0
BTSSXPTTVXPVXPTTTVSE,0
BPTTTTVXPTTTVXVE,0
BTSXPTTVXPVXPTTVXVE,0
BTSSSSSSSXPVXPTVSE,0
BPTTTTTTVXPVXPVSE,0
BTSSSXPTTTTVXPVSE,0
BTXPTTTTTVXPTTTTTVXPTTVXVE,0
BTSSXPVXPTVXPVXPTVXPVSE,0
BTSSSSSSXPTTVSE,0
BTXPTVXPTVXPTTTTTVSE,0
BPTTTVXPTTVXPVXVE,0
BPTTTTTVXPTVXPTVSE,0
BPTTVXPTTVXPVXPTTTTVSE,0
BPTVXPVXPTTTTVXVE,0
BTXPTTTTVXPTTTVXVE,0
BTSSSSSSSSXPTTTVXPVSE,0
BTSXPTTVXPVXPTTTVXPVSE,0
BTSSSXPVXPTVXPVSE,0
BTSSSSSSSSSXPTTTVXPTVXPVXPVSE,0
BTXPTTVXPVXPTTVXVE,0
BTXPVXPVXPTTVSE,0
BTSSXPTTVXPVXPVXVE,0
BPTTTVXPVXPVXPTTVXPTVSE,0
BTXPTTTVXPTVXPTTVXVE,0
BTSSSXPTTVXPTVXPVSE,0
BPTTVXPTTTTTTTTTVXVE,0
BTXPTVXPTTVXPVXPVSE,0
BTSSSXPTTTVXPVXPTVSE,0
BTSXPVXPTTTTTVXVE,0
BPVXPVXPTVXPTTTTTTTVSE,0
BTSSSSXPTVXPTTTTVSE,0
BPVXPTTVXPTTTTTTVXVE,0
BPVXPTTTTTTTTVSE,0
BPTTTTTTTVXPVXPVXVE,0
BTSXPTTTTTTTVSE,0
BTSSXPVXPVXPTTVXPVSE,0
BTSSSXPTTTTTTVXVE,0
BPTVXPTTTTTTTVXPVXVE,0
BTXPVXPTTVXPVXPVXPTVSE,0
BTSXPTTTTTTVXPTVXVE,0
BPTTTVXPTVXPTTTVXPVXVE,0
BTXPTVXPVXPTTTVSE,0
BPTVXPTTTTTTVXVE,0
BTXPTTVXPVXPVXPVXVE,0
BPTTTTTVXPTVXPVXVE,0
BTSXPTTTVXPVXPTTVSE,0
BTSXPTTVXPVXPTTVXPTTTTTVSE,0
BTXPVXPVXPVXPVXPVXVE,0
BPTTTTVXPTTVXPTVXVE,0
BPTVXPVXPTVXPVXPVSE,0
BPVXPTTVXPTTTVXPTTTVSE,0
BTXPTVXPTTTTTTTVXPVSE,0
BTSSSXPVXPVXPTVXPTTTTVSE,0
BPVXPTTTVXPTTVSE,0
BPTVXPVXPTTTTTTVXPTTTVXVE,0
BPTVXPVXPVXPTVXVE,0
BTSSSSSXPTTTTTTTTTVSE,0
BPVXPVXPTTTTTTTTTVSE,0
BTSSXPTTVXPTTTTVSE,0
BTSXPVXPTVXPVSE,0
BTSXPTVXPVXPVXPTVSE,0
BPTVXPTVXPTTTVSE,0
BPTTTVXPTTTVXPTVXPTTVXPVSE,0
BTSXPTTVXPTTTTTVXVE,0
BTSXPTTTVXPTTVXPVSE,0
BTSSXPVXPTTTTTTVSE,0
BTSSSSSXPTTVXPTTVXVE,0
BTXPTVXPTTVXPVXVE,0
BTXPTTTTTTTTTTTTTVXVE,0
BTSSXPVXPTTVXPVXVE,0
BTXPTTTTTVXPTTTVXPVSE,0
BTSSXPVXPTTTTVXVE,0
BPTTTTTTVXPTTTTTVSE,0
BTSSSSSSXPTTTTVXPVXPVXPTVSE,0
BPTVXPTTVXPTVXPVSE,0
BTXPTTTVXPVXPVXVE,0
BTSSSSXPTVXPTVXPTTVSE,0
BPTTTTTVXPVXPTVXPVXPVSE,0
BTXPTVXPTTTTTTTTVXVE,0
BTSXPTVXPTTTTTTVXVE,0
BTXPTVXPTTVXPTVXPTVSE,0
BTSSSSXPTTTVXPVSE,0
BTSSSSSSXPTVXPTVSE,0
BPTTTVXPVXPTVXVE,0
BTXPTTTVXPVXPTTVXVE,0
BTSSSXPTTTTVXPVXVE,0
BPVXPTVXPTTVXPTTVSE,0
BTXPVXPTTTTTTTVXPVSE,0
BPVXPVXPTVXPTTVXVE,0
BTSSSXPTTVXPVXPTVXPTVXPTVXVE,0
BTSSXPTTTVXPVXPTTVXPTVXVE,0
BTSSSSSSSSXPVXVE,0
BTSSXPVXPTTTTTTTVXVE,0
BTSSSXPTVXPTTTTTVSE,0
BPTVXPTVXPVXPVXPVSE,0
BTSSSSSSSXPTTVXPVSE,0
BTSSSXPVXPVXPVXVE,0
BTSXPTTTTVXPVXPVXPTTTTVXPVSE,0
BPVXPVXPVXPTTVXPTTVSE,0
BTSSSXPVXPTTTVXPVSE,0
BTSSSXPVXPTTVXPVSE,0
BPVXPTTTTTVXPTVSE,0
BPTTVXPTTTTVXPVXVE,0
BTSSXPTTTTVXPTTTTVXPTVXPTTTTTVXVE,0
BPTVXPVXPTVXPTVSE,0
BTXPTVXPTTTVXPTVXPTVSE,0
BPVXPTTTVXPTTTVXPTTVXVE,0
BTSSXPTTVXPTVXPTTTVSE,0
BPTTTVXPTVXPTVXPTVXPTVXVE,0
BTXPVXPTVXPVXPVSE,0
BPTTTTVXPVXPVXPTVXPVSE,0
BPVXPTTTVXPVXPTTTTVSE,0
BTSSXPTVXPTTTTTTVSE,0
BPTTVXPVXPTVXPTTVSE,0
BPVXPVXPTTVXPTTTTTVSE,0
BPVXPVXPVXPTTTTTVSE,0
BPTTVXPVXPTTTTTTVSE,0
BTSSSSSXPTTTTTVXVE,0
BPTVXPTVXPTTTTTTTTVXPTTVXPVSE,0
BPTTTTTTTTTVXPTVXPTVXPVSE,0
BTSSSSSXPTVXPVXPVSE,0
BPTVXPTVXPVXPTVSE,0
BPTTVXPTTTTTTVXPVXVE,0
BTSSSSXPTTVXPTTTTVXPTVXPVSE,0
BTSSSXPVXPVXPVSE,0
BPTVXPTVXPVXPTTVXPVXVE,0
BTSSSSXPTVXPVXPVSE,0
BTXPVXPTVXPVXPVXVE,0
BTSXPTTTVXPVXPVSE,0
BTSSSSSXPTVXPTVXPVSE,0
BTXPTTTTTVXPTTTTVSE,0
BTSSXPVXPVXPVXPVSE,0
BPVXPTTTVXPTTVXPVXPVSE,0
BTSSXPTTTTTTTVXVE,0
BPVXPVXPTTTVXPTTVSE,0
BPVXPTTTVXPTTVXVE,0
BPTVXPTTVXPVXPTVSE,0
BPTTTVXPTTTTTTTTTVXVE,0
BTSSXPVXPTVXPTVSE,0
BTSXPTVXPTTTTTVXVE,0
BTSSSXPTTTVXPTTTVSE,0
BPTTVXPTVXPTVXVE,0
BPTTTTTTTVXPVXPTTVSE,0
BTXPVXPTTVXPVXPTVSE,0
BTSSXPTTTTTTTTTTTVSE,0
BPTTTTVXPTVXPVSE,0
BTSXPVXPVXPVXPVXPVSE,0
BPTTTTTTTTTTTTTTVXPTVSE,0
BTXPVXPVXPTTVXPVSE,0
BTSSSXPTVXPTTTTTTTTTVSE,0
BPTTTTTTVXPTTVXPVSE,0
BTXPTTTTVXPTTTVSE,0
BPVXPTTVXPTVXPTVSE,0
BTSSSSXPVXPTTVXPVXVE,0
BTSXPTVXPTTTVXPTTTVXVE,0
BTSXPTTTVXPTVXPTVXPVXVE,0
BTXPTTTTTVXPTTTVSE,0
BTXPTTTTVXPTVXPTTVSE,0
BPTTTTTTTTVXPVXVE,0
BTSXPVXPTTTVXPTTVSE,0
BTSXPVXPVXPVXPTTTVSE,0
BTSSSXPTVXPTTTVSE,0
BTSSSSSSXPTTVXPTTTVXVE,0
BPTVXPTTTVXPTVSE,0
BPTTTVXPTVXPVXVE,0
BTXPVXPTVXPVXPTVSE,0
BPTTTTTVXPVXPTTTTVXVE,0
BTSSXPTTVXPTVXPTVXVE,0
BPVXPTTTVXPTTTVSE,0
BTSSSSSXPTVXPTTTTVXVE,0
BTSSSSSXPTVXPTVXPTVSE,0
BTSSSSSSSSXPVXPVXVE,0
BTSSXPVXPVXPTTTTTTVSE,0
BTXPVXPVXPTVXPVXVE,0
BTSXPTTVXPVXPTVXVE,0
BTSSSSSSSXPTVXPVXVE,0
BTXPTTTVXPTVXPTTTVXVE,0
BPVXPTTTTTTVXPTVSE,0
BTSXPVXPTTTTTTVSE,0
BTXPVXPTTTTVXPTTTTVXPTTVSE,0
BTXPTTTTTTTTTVSE,0
BTSXPTTVXPTTVXPVXPTTVSE,0
BTXPVXPTTTTVXPVSE,0
BTXPTVXPTTTTTTVXPVSE,0
BPTTTTVXPTTTVXPTTVXPTTTTTVSE,0
BPTTTTVXPTVXPTTVXPTVXVE,0
BTSSSXPTVXPTVXVE,0
BTSSSSXPTVXPVXPTTTVXVE,0
BPTTTVXPTTVXPTVXVE,0
BTXPVXPTTTTVXPTTVXPVXVE,0
BPTTTTTTVXPTVXPTTVXVE,0
BPTVXPTVXPTTVXPTVXPTTVSE,0
BPTVXPTVXPTTVXPTTTTVXVE,0
BTSXPTTVXPVXPTTVSE,0
BTXPTTTTVXPVXPVXVE,0
BTXPVXPTVXPTTTTTVXVE,0
BPVXPVXPTTVXPTVXPTVXVE,0
BPVXPVXPVXPVXPTVXPVSE,0
BTSXPTTTTTVXPVXPTTVSE,0
BPVXPVXPTTTVXPTTVXVE,0
BTXPTTTTVXPTVXVE,0
BTSXPTTVXPTTVXPVSE,0
BTXPVXPTTTTVXPTVSE,0
BTSSXPTTVXPTTVXVE,0
BPTTTVXPTTTTTVXPVXVE,0
BPTTVXPTTVXPVXPTTTTVXPVXVE,0
BPVXPTTTTTTVXPTTVXPTTVSE,0
BTSXPTTTVXPTTTVXPVXVE,0
BTSSSSSSXPVXPTVXPTVSE,0
BPTTTTTVXPVXPTTTTVSE,0
BTXPTTTTVXPVXPTTVXPVSE,0
BTSSXPTTVXPTVXPVSE,0
BPTTTTVXPTTVXPVXVE,0
BPVXPVXPTTVXPVXPTVSE,0
BTSSXPTVXPVXPTVXPTTTTVSE,0
BPTVXPTTTTVXPVXVE,0
BTSXPVXPTTVXPVXPTTVXVE,0
BPTTTTVXPVXPTVSE,0
BTSSSSSSXPVXPTTVXVE,0
BPTTTTTTTVXPVXPVSE,0
BTSXPTTTTVXPTTTTTVXVE,0
BTSSSSSSSSXPTVXPVXVE,0
BTXPTTVXPTTTTTVSE,0
BTSSSSXPTTTTTVXPTTTTVSE,0
BTXPTTTTTTVXPTVXPTTVXVE,0
BPTVXPTTTTVXPVXPVXPVSE,0
BPTTVXPVXPVXPTTTVXPTVSE,0
BTXPTTVXPTVXPTTTTVSE,0
BPTVXPVXPVXPTTTVXVE,0
BTXPTTTVXPTVXPTVXPTTTTVXVE,0
BTSSXPTVXPVXPTVXVE,0
BPTTVXPTVXPVXPTTVSE,0
BTXPTVXPVXPTVXVE,0
BPTTTTTTTTTTTVXVE,0
BTSXPTTTTVXPTTVXPVXVE,0
BPTTTTTTVXPTTTVSE,0
BTSSSSXPTVXPTTVXVE,0
BTXPVXPVXPTTTVXPVXPTTVXPTVXVE,0
BTXPTTVXPTTTVXPTTTVXVE,0
BPTVXPTVXPVXPTTTVXPTTVSE,0
BTXPTTTTTTVXPTTVXVE,0
BTSXPTVXPTVXPTTTTVSE,0
BPTVXPTTTVXPTTTTTVSE,0
BTXPTTVXPTTTTTTTTTVXVE,0
BPTTVXPVXPTVXPTTTTTTTVXPTVXPVSE,0
BTXPTVXPTVXPTTVXVE,0
BTSSSXPTTTTVXPTTTTVSE,0
BTXPTTTTTTVXPTTTVXPVXPTTVSE,0
BTSSSSSSXPVXPTVXPVXPVSE,0
BPTTTVXPTTTTVXPTTVXVE,0
BTSSSSSXPVXPTVXPVSE,0
BTSSSXPTVXPTTVSE,0
BPVXPTVXPVXPTVSE,0
BTSSXPTTTTTTTTTVSE,0
BTSXPVXPVXPVXPTTTTTTTTTTTVSE,0
BPTVXPVXPTVXPVSE,0
BPTVXPTTVXPTTTVSE,0
BTSSSSSSXPTTTVXPVXVE,0
BTXPTVXPTVXPTVXPTVSE,0
BTSSXPTVXPTTTTTTTTTTTVSE,0
BPTTTVXPTVXPTTTVSE,0
BPTTTTVXPTTTVXPTVXVE,0
BTSSSSSXPTTTTTVXPTVSE,0
BPVXPVXPTTTVXPVXPVXPTTTTVXPVXPVSE,0
BTXPTTTTTVXPVXPTVXVE,0
BTSSXPVXPVXPTVXVE,0
BTXPTVXPVXPTTTTTTVSE,0
BTXPVXPVXPVXPTTTVXPVSE,0
BPTTTVXPTVXPTTTTVSE,0
BPVXPTTTVXPTTTTVSE,0
BPVXPTTTTTTTVXVE,0
BTSSXPTTTVXPTTVSE,0
